id,recording,upload_date,vol,cont,quality,stage,annotator_name,start_1,end_1,start_2,end_2,comments,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10,start_11,end_11,start_12,end_12,start_13,end_13,start_14,end_14,start_15,end_15,start_16,end_16,start_17,end_17,start_18,end_18,start_19,end_19,start_20,end_20,start_21,end_21
1kXfAOTvLBbCCcTBJOrHUFzARSo1,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,2.024,7.927,1.371,1.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,0.676,15.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.717,1.053,1.405,1.768,,2.511,2.918,3.628,4.035,4.861,5.235,6.149,6.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,0.872,1.298,2.67,3.132,,4.541,5.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,0.831,1.096,1.377,1.592,,1.883,2.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.898,19.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.592,4.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,1.089,17.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,1.296,4.189,4.358,7.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1swHxN9xPFUu90g29z2RMCxG3oJ2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.927,1.768,2.189,4.115,,6.77,8.567,8.809,9.538,11.577,12.127,14.701,15.478,17.922,18.424,19.573,20.431,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,0.689,5.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,1.341,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,1.444,8.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.076,1.346,1.474,1.804,,2.187,2.518,2.946,3.276,3.524,3.795,4.223,4.553,4.854,5.139,5.507,5.785,6.153,6.566,6.821,7.167,7.61,7.91,8.331,8.631,8.887,9.195,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,0.963,2.263,2.848,3.839,,4.701,6.001,6.764,7.691,8.292,9.576,10.08,10.6,11.916,12.826,13.606,14.191,15.134,16.336,18.416,19.375,19.586,20.578,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,1.056,1.445,1.952,2.388,,3.648,4.267,5.275,5.716,6.07,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,0.71,1.097,1.465,1.805,,2.211,3.129,3.264,3.605,4.113,4.35,4.411,4.742,4.854,5.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,1.761,7.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1xhe0J87pIMJlB7TdQDwUTpHMKr1,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,1.965,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,vowel-a_v2,20200820,y,n,clean_audio,vowel-a,Rohit Kumar,1.518,7.997,9.492,12.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,2.38,6.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,1.85,2.203,2.331,2.604,,2.827,2.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,cough-heavy_v2,20200820,y,y,bad_audio,cough-heavy,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,1.189,1.783,1.807,2.272,,2.334,2.483,2.847,3.13,3.815,4.145,4.869,5.156,5.487,5.616,5.928,6.187,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.465,2.231,2.275,2.809,,2.978,3.481,3.682,4.178,4.347,4.781,4.919,5.604,5.773,6.219,6.414,6.979,7.148,7.619,7.764,8.204,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,1.517,8.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Rohit Kumar,0.913,4.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20fmUqvUKmhKFgj9U6zVLyjNeAu2,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.948,7.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,vowel-a_v2,20200720,y,y,clean_audio,vowel-a,Prashant K V,0.94,7.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,vowel-e_v2,20200720,y,y,clean_audio,vowel-e,Prashant K V,0.482,14.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,counting-fast_v2,20200720,y,y,clean_audio,counting-fast,Prashant K V,1.301,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,counting-normal_v2,20200720,y,y,clean_audio,counting-normal,Prashant K V,0.777,1.321,1.735,2.304,,2.848,3.392,3.858,4.479,5.049,5.515,6.266,6.836,7.302,7.923,8.57,9.114,9.658,10.046,10.538,11.03,11.678,12.195,12.843,13.205,13.852,14.448,15.173,15.639,16.312,16.778,17.555,17.995,18.72,19.368,20.093,20.662,21.361,21.905,22.423,23.07,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,cough-shallow_v2,20200720,y,y,clean_audio,cough-shallow,Prashant K V,1.176,1.472,1.901,2.205,,2.637,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,cough-heavy_v2,20200720,y,y,clean_audio,cough-heavy,Prashant K V,1.035,1.721,2.412,2.77,,3.496,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,breathing-deep_v2,20200720,y,y,clean_audio,breathing-deep,Prashant K V,1.569,3.8,5.075,7.477,,8.777,12.013,13.043,16.23,17.21,20.348,21.182,24.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,breathing-shallow_v2,20200720,y,y,clean_audio,breathing-shallow,Prashant K V,5.665,7.588,9.03,10.828,,12.207,13.859,15.447,16.911,18.562,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2Kc88N5ZQKXucjghAP4Jzq0Dnej2,vowel-o_v2,20200720,y,y,clean_audio,vowel-o,Prashant K V,1.064,10.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,0.848,17.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Rohit Kumar,1.174,2.601,2.699,12.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,1.803,2.151,2.225,2.452,,2.642,2.848,2.866,2.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Rohit Kumar,1.571,2.057,2.377,2.789,,2.859,3.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,1.121,2.009,2.202,2.868,,3.138,4.025,4.17,5.057,5.366,6.148,6.283,7.257,7.614,8.472,8.569,9.341,9.862,10.469,10.768,11.357,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Rohit Kumar,1.217,6.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.663,1.308,1.547,2.025,,2.503,3.299,3.466,4.016,4.565,5.306,5.433,5.911,6.365,7.448,7.544,7.966,8.396,9.144,9.415,9.98,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,0.56,14.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2suYua5dbdh2cSreNFm8flktMEc2,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.901,1.499,1.798,2.354,,2.667,3.351,3.735,4.205,4.562,5.16,5.459,5.915,6.214,6.869,7.111,7.624,7.895,8.407,8.735,9.362,9.59,10.131,10.402,10.886,11.142,11.797,12.339,12.994,13.279,14.034,14.276,16.712,16.797,18.449,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,cough-heavy_v2,20200911,y,y,clean_audio,cough-heavy,Rohit Kumar,2.692,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,breathing-deep_v2,20200911,y,y,clean_audio,breathing-deep,Rohit Kumar,0.704,2.393,2.606,3.378,,3.591,4.317,4.467,5.187,5.308,6.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,vowel-e_v2,20200911,y,y,clean_audio,vowel-e,Rohit Kumar,0.916,1.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,vowel-a_v2,20200911,y,y,clean_audio,vowel-a,Rohit Kumar,0.705,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,cough-shallow_v2,20200911,y,y,clean_audio,cough-shallow,Rohit Kumar,2.225,3.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,counting-fast_v2,20200911,y,y,bad_audio,counting-fast,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,counting-normal_v2,20200911,y,y,clean_audio,counting-normal,Rohit Kumar,0.812,3.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,vowel-o_v2,20200911,y,y,clean_audio,vowel-o,Rohit Kumar,0.827,1.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2vH4QMrMaMMm5oZYScY0b36Z8MC3,breathing-shallow_v2,20200911,y,y,clean_audio,breathing-shallow,Rohit Kumar,2.815,3.321,4.153,4.745,,1.535,2.134,0.715,1.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,cough-heavy_v2,20200803,y,y,clean_audio,cough-heavy,Rohit Kumar,0.948,1.393,1.464,1.853,,1.954,2.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,breathing-deep_v2,20200803,y,y,clean_audio,breathing-deep,Rohit Kumar,0.705,2.136,2.851,3.91,,4.582,6.128,6.6,7.802,8.145,9.404,9.791,11.365,11.794,13.253,13.926,13.983,13.768,14.842,15.256,16.573,17.303,18.319,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,vowel-a_v2,20200803,y,y,clean_audio,vowel-a,Rohit Kumar,0.965,4.312,11.871,14.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,vowel-o_v2,20200803,y,y,clean_audio,vowel-o,Rohit Kumar,1.107,3.485,5.272,6.794,,15.714,16.49,16.786,17.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,counting-normal_v2,20200803,y,y,clean_audio,counting-normal,Rohit Kumar,0.907,1.537,1.86,2.524,,2.814,3.427,3.904,4.585,5.079,5.845,6.202,7.071,7.445,8.058,8.467,9.08,9.318,10.051,10.391,11.089,11.311,12.213,12.332,13.082,13.49,14.257,14.648,15.329,15.602,16.453,16.504,17.39,17.662,18.531,18.701,19.688,19.842,20.983,21.119,21.953,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,counting-fast_v2,20200803,y,y,clean_audio,counting-fast,Rohit Kumar,1.307,7.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,vowel-e_v2,20200803,y,y,clean_audio,vowel-e,Rohit Kumar,1.029,5.656,9.051,10.076,,10.534,13.596,14.746,18.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,cough-shallow_v2,20200803,y,y,clean_audio,cough-shallow,Rohit Kumar,1.224,1.566,1.632,1.938,,2.02,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2zDWjtjSxeUuy2or5XThZNSzvwO2,breathing-shallow_v2,20200803,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.488,2.28,2.525,3.326,,3.786,4.47,5.008,5.702,6.289,6.963,7.442,8.019,8.596,9.183,11.842,12.565,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,counting-fast_v2,20200824,y,y,clean_audio,counting-fast,Rohit Kumar,0.899,4.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,vowel-a_v2,20200824,y,y,clean_audio,vowel-a,Rohit Kumar,0.759,5.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,cough-shallow_v2,20200824,y,y,clean_audio,cough-shallow,Rohit Kumar,1.21,1.544,2.018,2.401,,2.774,3.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,cough-heavy_v2,20200824,y,y,clean_audio,cough-heavy,Rohit Kumar,0.823,1.092,1.344,1.641,,1.933,2.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,breathing-deep_v2,20200824,y,y,clean_audio,breathing-deep,Rohit Kumar,1.374,1.937,2.048,2.585,,2.708,3.433,3.498,4.074,4.165,4.78,4.942,5.492,5.596,6.249,6.34,6.748,7.026,7.518,7.59,7.991,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,breathing-shallow_v2,20200824,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.01,1.356,1.445,1.817,,2.185,2.975,3.073,3.398,3.655,3.915,3.984,4.236,4.3,4.548,4.642,4.949,5.031,5.236,5.278,5.522,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,vowel-o_v2,20200824,y,y,clean_audio,vowel-o,Rohit Kumar,0.869,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,vowel-e_v2,20200824,y,y,clean_audio,vowel-e,Rohit Kumar,0.721,8.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31euepHD0deCxTd2nJ1wzXCk5EF3,counting-normal_v2,20200824,y,y,clean_audio,counting-normal,Rohit Kumar,0.798,10.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,1.01,10.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,0.879,9.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,1.106,1.376,1.417,1.744,,1.759,2.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,1.36,1.744,1.961,2.34,,2.493,2.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,2.509,3.191,3.562,4.778,,4.985,5.593,5.979,7.091,7.284,7.995,8.262,9.537,9.641,10.501,10.783,11.954,12.028,12.814,13.377,14.415,14.771,15.394,15.586,16.802,16.965,17.973,18.151,19.426,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,0.801,8.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,1.163,13.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,2.886,3.449,3.517,3.742,,3.99,4.576,4.666,4.981,5.124,5.695,5.815,6.22,6.378,9.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38kz9bimrcUUgifY8S27MVR89eN2,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,1.005,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,0.55,1.192,1.594,2.268,,2.541,3.264,3.392,4.082,4.805,5.383,5.592,6.427,6.796,7.663,7.952,8.562,8.883,9.574,9.815,10.65,10.906,11.452,11.838,12.48,13.026,13.459,13.989,14.134,14.583,15.595,15.772,16.735,17.008,17.763,18.004,18.726,19.031,19.866,19.995,20.926,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,0.742,9.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.013,2.03,5.817,6.345,,7.494,8.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,1.553,2.226,2.479,2.871,,3.362,3.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,0.745,5.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,1.315,2.351,4.228,5.695,,8.765,10.309,14.259,15.256,19.03,19.46,21.572,22.295,22.882,23.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.815,2.164,5.195,5.493,,7.014,7.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.971,5.29,6.054,6.498,,6.817,7.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CMQ3nCRdaU5K8pfUiqOpzUgQRz2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,1.377,2.574,3.378,4.107,,4.335,4.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,cough-shallow_v2,20200707,y,y,bad_audio,cough-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,counting-fast_v2,20200707,y,y,bad_audio,counting-fast,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,vowel-e_v2,20200707,y,y,bad_audio,vowel-e,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,counting-normal_v2,20200707,y,y,bad_audio,counting-normal,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,vowel-o_v2,20200707,y,y,bad_audio,vowel-o,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,breathing-shallow_v2,20200707,n,y,bad_audio,breathing-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,breathing-deep_v2,20200707,n,y,bad_audio,breathing-deep,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,cough-heavy_v2,20200707,y,y,bad_audio,cough-heavy,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CwioNQVDBQ6CttLyFVRJpMpVHk2,vowel-a_v2,20200707,y,y,bad_audio,vowel-a,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FD9salx6KQf114qJSSvW74Ffi63,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,1.073,1.442,2.618,3.384,,4.196,4.646,5.378,5.787,6.046,6.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FD9salx6KQf114qJSSvW74Ffi63,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,0.951,6.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FD9salx6KQf114qJSSvW74Ffi63,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,1.292,2.105,2.704,3.517,,4.183,5.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FD9salx6KQf114qJSSvW74Ffi63,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,0.899,1.929,2.12,2.859,,3.553,4.517,4.976,5.794,6.466,7.407,7.709,8.448,9.131,10.285,10.588,11.226,11.876,12.761,13.141,13.836,,,,,,,,,,,,,,,,,,,,,,
3FD9salx6KQf114qJSSvW74Ffi63,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.198,2.017,2.939,3.825,,4.755,5.515,6.364,7.169,8.113,8.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
