id,recording,vol,cont,quality,stage,clean,comments
tOlOwYDEHCRx1QegeMOPaydVcgv1,counting-fast,y,y,noisy_audio,counting-fast,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,vowel-o,n,n,bad_audio,vowel-o,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,vowel-e,n,n,bad_audio,vowel-e,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,cough-shallow,n,n,bad_audio,cough-shallow,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,breathing-deep,n,n,bad_audio,breathing-deep,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,counting-normal,n,n,bad_audio,counting-normal,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,vowel-a,n,n,bad_audio,vowel-a,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,cough-heavy,n,n,bad_audio,cough-heavy,,
zvXkuEaPb0OEgG4EHx59NqdmamR2,counting-fast,n,n,bad_audio,counting-fast,,
9XKj7fAmvwPUas9GFPZuTpev7T03,vowel-o,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,vowel-e,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,cough-shallow,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,breathing-deep,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,counting-normal,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,breathing-shallow,n,n,,bad_audio,n,No audio.
9XKj7fAmvwPUas9GFPZuTpev7T03,vowel-a,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,cough-heavy,n,n,,bad_audio,n,No audio
9XKj7fAmvwPUas9GFPZuTpev7T03,counting-fast,n,n,,bad_audio,n,No audio
0Rlzhiz6bybk77wdLjxwy7yLDhg1,vowel-o,y,n,,vowel-o,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,vowel-e,y,n,,vowel-e,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,cough-shallow,y,y,,cough-shallow,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,breathing-deep,y,n,,breathing-deep,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,counting-normal,y,n,,counting-normal,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,breathing-shallow,y,n,,breathing-shallow,y,Audio breaking
0Rlzhiz6bybk77wdLjxwy7yLDhg1,vowel-a,y,n,,vowel-a,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,cough-heavy,y,y,,cough-heavy,y,
0Rlzhiz6bybk77wdLjxwy7yLDhg1,counting-fast,y,n,,counting-fast,y,
l3umDXECeOUTZH8pFN19c2WM4m43,vowel-o,y,y,clean_audio,vowel-o,,
l3umDXECeOUTZH8pFN19c2WM4m43,vowel-e,y,y,clean_audio,vowel-e,,
l3umDXECeOUTZH8pFN19c2WM4m43,cough-shallow,y,y,clean_audio,cough-shallow,,
l3umDXECeOUTZH8pFN19c2WM4m43,breathing-deep,y,y,clean_audio,breathing-deep,,
l3umDXECeOUTZH8pFN19c2WM4m43,counting-normal,y,y,clean_audio,counting-normal,,
l3umDXECeOUTZH8pFN19c2WM4m43,breathing-shallow,y,y,clean_audio,breathing-shallow,,
l3umDXECeOUTZH8pFN19c2WM4m43,vowel-a,y,y,clean_audio,vowel-a,,
l3umDXECeOUTZH8pFN19c2WM4m43,cough-heavy,y,y,clean_audio,cough-heavy,,
l3umDXECeOUTZH8pFN19c2WM4m43,counting-fast,y,y,clean_audio,counting-fast,,
XVjp63ocWZRqJRdxCtklUfmdklm2,vowel-o,y,y,clean_audio,vowel-o,,
XVjp63ocWZRqJRdxCtklUfmdklm2,vowel-e,y,y,clean_audio,vowel-e,,
XVjp63ocWZRqJRdxCtklUfmdklm2,cough-shallow,y,y,clean_audio,cough-shallow,,
XVjp63ocWZRqJRdxCtklUfmdklm2,breathing-deep,y,y,noisy_audio,breathing-deep,,
XVjp63ocWZRqJRdxCtklUfmdklm2,counting-normal,y,y,clean_audio,counting-normal,,
XVjp63ocWZRqJRdxCtklUfmdklm2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
XVjp63ocWZRqJRdxCtklUfmdklm2,vowel-a,y,y,clean_audio,vowel-a,,
XVjp63ocWZRqJRdxCtklUfmdklm2,cough-heavy,y,y,clean_audio,cough-heavy,,
XVjp63ocWZRqJRdxCtklUfmdklm2,counting-fast,y,y,clean_audio,counting-fast,,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,vowel-o,y,y,clean_audio,vowel-o,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,vowel-e,y,y,clean_audio,vowel-e,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,cough-shallow,y,y,clean_audio,cough-shallow,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,breathing-deep,y,y,clean_audio,breathing-deep,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,counting-normal,y,y,clean_audio,counting-normal,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,breathing-shallow,y,y,clean_audio,breathing-shallow,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,vowel-a,y,y,clean_audio,vowel-a,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,cough-heavy,y,y,clean_audio,cough-heavy,y,
JmN2KXZoEThB2e8KFMbM7L4fOwy1,counting-fast,y,y,clean_audio,counting-fast,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,vowel-o,n,n,bad_audio,vowel-o,n,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,vowel-e,n,n,bad_audio,vowel-e,n,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,cough-shallow,y,y,clean_audio,cough-shallow,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,breathing-deep,y,y,clean_audio,breathing-deep,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,counting-normal,n,n,bad_audio,counting-normal,n,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,breathing-shallow,y,y,clean_audio,breathing-shallow,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,vowel-a,n,y,bad_audio,vowel-a,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,cough-heavy,y,y,clean_audio,cough-heavy,y,
SY4Ekt5W4VZdeIm5r3iLmjxz9pA2,counting-fast,n,n,bad_audio,counting-fast,n,
1ctsxp37dWNbCbizTioZzpAWqJx2,vowel-o,y,y,,vowel-o,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,vowel-e,y,y,,vowel-e,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,cough-shallow,y,y,,cough-shallow,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,breathing-deep,y,y,,breathing-deep,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,counting-normal,y,y,,counting-normal,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,breathing-shallow,y,y,,breathing-shallow,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,vowel-a,y,y,,vowel-a,y,Low volume at the end
1ctsxp37dWNbCbizTioZzpAWqJx2,cough-heavy,y,y,,cough-heavy,y,
1ctsxp37dWNbCbizTioZzpAWqJx2,counting-fast,y,y,,counting-fast,y,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,vowel-o,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,vowel-e,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,cough-shallow,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,breathing-deep,n,n,,bad_audio,n,No audio
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,counting-normal,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,breathing-shallow,n,n,,bad_audio,n,No audio
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,vowel-a,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,cough-heavy,n,n,,bad_audio,n,
2XgDqzQkqLX9SbmSHfbqdRxSmRD2,counting-fast,n,n,,bad_audio,n,
kIHldMnyvmXvpLq0LjWr7ecclSj2,vowel-o,y,y,clean_audio,vowel-o,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,vowel-e,y,y,clean_audio,vowel-e,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,cough-shallow,y,y,clean_audio,cough-shallow,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,breathing-deep,y,y,clean_audio,breathing-deep,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,counting-normal,y,y,clean_audio,counting-normal,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,vowel-a,y,y,clean_audio,vowel-a,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,cough-heavy,y,y,clean_audio,cough-heavy,,
kIHldMnyvmXvpLq0LjWr7ecclSj2,counting-fast,y,y,clean_audio,counting-fast,,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,vowel-o,y,y,,vowel-o,y,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,vowel-e,y,y,,vowel-e,y,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,cough-shallow,n,y,,cough-shallow,n,Too close to the microphone
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,breathing-deep,n,y,,breathing-deep,n,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,counting-normal,y,y,,counting-normal,y,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,breathing-shallow,n,n,,breathing-shallow,y,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,vowel-a,y,y,,vowel-a,y,
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,cough-heavy,n,y,,cough-heavy,y,Too close to the microphone
AI4aa1tjlXQw4iOH4RuTvgMtK3G3,counting-fast,y,y,,counting-fast,y,
U98J2q0NnycYzzUS2BYZpUa55X83,vowel-o,n,n,bad_audio,vowel-o,,
U98J2q0NnycYzzUS2BYZpUa55X83,vowel-e,n,n,bad_audio,vowel-e,,
U98J2q0NnycYzzUS2BYZpUa55X83,cough-shallow,n,n,bad_audio,cough-shallow,,
U98J2q0NnycYzzUS2BYZpUa55X83,breathing-deep,n,n,bad_audio,breathing-deep,,
U98J2q0NnycYzzUS2BYZpUa55X83,counting-normal,n,n,bad_audio,counting-normal,,
U98J2q0NnycYzzUS2BYZpUa55X83,breathing-shallow,y,y,clean_audio,breathing-shallow,,
U98J2q0NnycYzzUS2BYZpUa55X83,vowel-a,n,n,bad_audio,vowel-a,,
U98J2q0NnycYzzUS2BYZpUa55X83,cough-heavy,n,n,bad_audio,cough-heavy,,
U98J2q0NnycYzzUS2BYZpUa55X83,counting-fast,y,y,bad_audio,counting-fast,,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,vowel-o,y,y,clean_audio,vowel-o,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,vowel-e,y,y,clean_audio,vowel-e,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,cough-shallow,y,y,clean_audio,cough-shallow,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,breathing-deep,y,y,clean_audio,breathing-deep,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,counting-normal,y,y,clean_audio,counting-normal,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,breathing-shallow,y,y,clean_audio,breathing-shallow,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,vowel-a,y,y,clean_audio,vowel-a,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,cough-heavy,y,y,clean_audio,cough-heavy,y,
NWqfdBx5mrglkG4TJ5Gt9mVnYOo2,counting-fast,y,y,clean_audio,counting-fast,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,vowel-o,y,y,clean_audio,vowel-o,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,vowel-e,y,y,clean_audio,vowel-e,y,amplitude modulated audio
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,cough-shallow,y,y,clean_audio,cough-shallow,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,breathing-deep,n,n,bad_audio,breathing-deep,n,No audio
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,counting-normal,y,y,clean_audio,counting-normal,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,breathing-shallow,n,y,clean_audio,breathing-shallow,y,long silence at the beginning
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,vowel-a,y,y,clean_audio,vowel-a,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,cough-heavy,y,y,clean_audio,cough-heavy,y,
KGWBaTNrJmUgzGZw5Xh2ICSHVu92,counting-fast,y,y,clean_audio,counting-fast,y,
mFQ65xqfxpXiS6vwK1HKwq7j8o62,vowel-o,n,y,bad_audio,vowel-o,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,vowel-e,n,y,bad_audio,vowel-e,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,cough-shallow,n,y,bad_audio,cough-shallow,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,breathing-deep,y,y,clean_audio,breathing-deep,,
mFQ65xqfxpXiS6vwK1HKwq7j8o62,counting-normal,n,y,bad_audio,counting-normal,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,breathing-shallow,n,y,bad_audio,breathing-shallow,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,vowel-a,n,y,bad_audio,vowel-a,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,cough-heavy,n,y,bad_audio,cough-heavy,,no audio
mFQ65xqfxpXiS6vwK1HKwq7j8o62,counting-fast,n,y,bad_audio,counting-fast,,no audio
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,vowel-o,n,n,,bad_audio,n,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,vowel-e,y,y,,vowel-e,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,cough-shallow,y,y,,cough-shallow,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,breathing-deep,n,y,,breathing-deep,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,counting-normal,y,y,,counting-normal,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,breathing-shallow,y,y,,breathing-shallow,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,vowel-a,y,y,,vowel-a,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,cough-heavy,y,y,,cough-heavy,y,
9XJ2QSvS9CaIo5hSyRZcdst0K8P2,counting-fast,y,y,,counting-fast,y,
n7ewrIqB7wUuK1FZGGjef18jtb52,vowel-o,y,y,clean_audio,vowel-o,,
n7ewrIqB7wUuK1FZGGjef18jtb52,vowel-e,y,y,clean_audio,vowel-e,,
n7ewrIqB7wUuK1FZGGjef18jtb52,cough-shallow,y,y,clean_audio,cough-shallow,,
n7ewrIqB7wUuK1FZGGjef18jtb52,breathing-deep,y,y,clean_audio,breathing-deep,,
n7ewrIqB7wUuK1FZGGjef18jtb52,counting-normal,y,y,clean_audio,counting-normal,,
n7ewrIqB7wUuK1FZGGjef18jtb52,breathing-shallow,y,y,clean_audio,breathing-shallow,,
n7ewrIqB7wUuK1FZGGjef18jtb52,vowel-a,y,y,clean_audio,vowel-a,,
n7ewrIqB7wUuK1FZGGjef18jtb52,cough-heavy,y,y,clean_audio,cough-heavy,,
n7ewrIqB7wUuK1FZGGjef18jtb52,counting-fast,y,y,clean_audio,counting-fast,,
5le68NJRZWV6TrMTYn3j7gSlqTi2,vowel-o,y,y,,vowel-o,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,vowel-e,y,y,,vowel-e,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,cough-shallow,y,y,,cough-shallow,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,breathing-deep,y,y,,breathing-deep,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,counting-normal,y,y,,counting-normal,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,breathing-shallow,y,y,,breathing-shallow,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,vowel-a,y,y,,vowel-a,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,cough-heavy,y,y,,cough-heavy,y,
5le68NJRZWV6TrMTYn3j7gSlqTi2,counting-fast,y,y,,counting-fast,y,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,vowel-o,y,y,clean_audio,vowel-o,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,vowel-e,y,y,clean_audio,vowel-e,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,cough-shallow,y,y,clean_audio,cough-shallow,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,breathing-deep,y,y,clean_audio,breathing-deep,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,counting-normal,y,y,clean_audio,counting-normal,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,vowel-a,y,y,clean_audio,vowel-a,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,cough-heavy,y,y,clean_audio,cough-heavy,,
qHN6U03r3TRKVZ83fmWDDQvtDuz1,counting-fast,y,y,clean_audio,counting-fast,,
1AuoEhB8vAfCtxTFFV0W916yBqA3,vowel-o,n,n,,bad_audio,n,Pronounced the word instead of vowel
1AuoEhB8vAfCtxTFFV0W916yBqA3,vowel-e,n,n,,bad_audio,n,Pronounced the word instead of vowel
1AuoEhB8vAfCtxTFFV0W916yBqA3,cough-shallow,y,y,,cough-shallow,y,
1AuoEhB8vAfCtxTFFV0W916yBqA3,breathing-deep,y,y,,breathing-deep,y,
1AuoEhB8vAfCtxTFFV0W916yBqA3,counting-normal,y,y,,counting-normal,y,Only upto 14
1AuoEhB8vAfCtxTFFV0W916yBqA3,breathing-shallow,n,y,,breathing-shallow,y,
1AuoEhB8vAfCtxTFFV0W916yBqA3,vowel-a,n,n,,bad_audio,n,Pronounced word instead of sound
1AuoEhB8vAfCtxTFFV0W916yBqA3,cough-heavy,y,y,,cough-heavy,y,
1AuoEhB8vAfCtxTFFV0W916yBqA3,counting-fast,y,y,,counting-fast,y,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,vowel-o,y,y,noisy_audio,vowel-o,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,vowel-e,y,y,noisy_audio,vowel-e,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,cough-shallow,y,y,clean_audio,cough-shallow,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,breathing-deep,y,y,noisy_audio,breathing-deep,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,counting-normal,y,y,noisy_audio,counting-normal,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,vowel-a,y,y,clean_audio,vowel-a,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,cough-heavy,y,y,clean_audio,cough-heavy,,
w1TDsR75t5PsGyAksqF3kMQ6DXT2,counting-fast,y,y,clean_audio,counting-fast,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,vowel-o,y,y,clean_audio,vowel-o,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,vowel-e,y,y,clean_audio,vowel-e,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,cough-shallow,y,y,clean_audio,cough-shallow,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,breathing-deep,y,y,clean_audio,breathing-deep,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,counting-normal,y,y,clean_audio,counting-normal,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,vowel-a,y,y,clean_audio,vowel-a,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,cough-heavy,y,y,clean_audio,cough-heavy,,
maTMkkXbqOhLPOYLpGyMPPigDFt1,counting-fast,y,y,clean_audio,counting-fast,,
UV965HIG9saPO9HjKNFSm2aFeBt2,vowel-o,y,y,clean_audio,vowel-o,,
UV965HIG9saPO9HjKNFSm2aFeBt2,vowel-e,y,y,clean_audio,vowel-e,,
UV965HIG9saPO9HjKNFSm2aFeBt2,cough-shallow,y,y,clean_audio,cough-shallow,,
UV965HIG9saPO9HjKNFSm2aFeBt2,breathing-deep,y,y,bad_audio,breathing-deep,,
UV965HIG9saPO9HjKNFSm2aFeBt2,counting-normal,y,y,clean_audio,counting-normal,,
UV965HIG9saPO9HjKNFSm2aFeBt2,breathing-shallow,y,y,bad_audio,breathing-shallow,,
UV965HIG9saPO9HjKNFSm2aFeBt2,vowel-a,y,y,clean_audio,vowel-a,,
UV965HIG9saPO9HjKNFSm2aFeBt2,cough-heavy,y,y,clean_audio,cough-heavy,,
UV965HIG9saPO9HjKNFSm2aFeBt2,counting-fast,y,y,clean_audio,counting-fast,,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,vowel-o,y,y,noisy_audio,vowel-o,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,vowel-e,y,y,noisy_audio,vowel-e,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,cough-shallow,y,y,clean_audio,cough-shallow,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,breathing-deep,y,y,clean_audio,breathing-deep,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,counting-normal,y,y,clean_audio,counting-normal,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,breathing-shallow,y,y,clean_audio,breathing-shallow,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,vowel-a,y,y,clean_audio,vowel-a,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,cough-heavy,y,y,clean_audio,cough-heavy,y,
LwfZvk9xa6bAJbz4wQGEcyoDOmL2,counting-fast,y,y,clean_audio,counting-fast,y,
V247RjX91RY4fxtgfeWjvBhg89s2,vowel-o,y,y,clean_audio,vowel-o,,
V247RjX91RY4fxtgfeWjvBhg89s2,vowel-e,y,y,clean_audio,vowel-e,,
V247RjX91RY4fxtgfeWjvBhg89s2,cough-shallow,y,y,clean_audio,cough-shallow,,
V247RjX91RY4fxtgfeWjvBhg89s2,breathing-deep,y,y,clean_audio,breathing-deep,,
V247RjX91RY4fxtgfeWjvBhg89s2,counting-normal,y,y,clean_audio,counting-normal,,
V247RjX91RY4fxtgfeWjvBhg89s2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
V247RjX91RY4fxtgfeWjvBhg89s2,vowel-a,y,y,clean_audio,vowel-a,,
V247RjX91RY4fxtgfeWjvBhg89s2,cough-heavy,y,y,clean_audio,cough-heavy,,
V247RjX91RY4fxtgfeWjvBhg89s2,counting-fast,y,y,clean_audio,counting-fast,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,vowel-o,y,y,clean_audio,vowel-o,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,vowel-e,y,y,clean_audio,vowel-e,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,cough-shallow,y,y,clean_audio,cough-shallow,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,breathing-deep,y,y,clean_audio,breathing-deep,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,counting-normal,y,y,clean_audio,counting-normal,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,breathing-shallow,y,y,clean_audio,breathing-shallow,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,vowel-a,y,y,clean_audio,vowel-a,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,cough-heavy,y,y,clean_audio,cough-heavy,,
g6L8s5Dtq8eIYUTeRWHq0Q7w5L32,counting-fast,y,y,clean_audio,counting-fast,,
Eoyf44CUffgVCPPjJJkopEyAO7k2,vowel-o,n,y,,vowel-o,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,vowel-e,n,y,,vowel-e,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,cough-shallow,y,y,,cough-shallow,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,breathing-deep,y,y,,breathing-deep,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,counting-normal,y,y,,counting-normal,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,breathing-shallow,y,y,,breathing-shallow,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,vowel-a,y,y,,vowel-a,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,cough-heavy,y,y,,cough-heavy,y,
Eoyf44CUffgVCPPjJJkopEyAO7k2,counting-fast,y,y,,counting-fast,y,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,vowel-o,y,n,bad_audio,vowel-o,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,vowel-e,y,n,noisy_audio,vowel-e,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,cough-shallow,y,y,clean_audio,cough-shallow,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,breathing-deep,y,y,clean_audio,breathing-deep,,Too close to microphone
VrBIdIVnQkPbR9D2Gi7WCb17ST62,counting-normal,y,y,noisy_audio,counting-normal,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,breathing-shallow,y,y,clean_audio,breathing-shallow,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,vowel-a,y,y,clean_audio,vowel-a,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,cough-heavy,y,y,clean_audio,cough-heavy,,
VrBIdIVnQkPbR9D2Gi7WCb17ST62,counting-fast,y,y,clean_audio,counting-fast,,
aGEXEhp3mbUandZBtCuEooDQrK53,vowel-o,y,y,clean_audio,vowel-o,,
aGEXEhp3mbUandZBtCuEooDQrK53,vowel-e,y,y,clean_audio,vowel-e,,
aGEXEhp3mbUandZBtCuEooDQrK53,cough-shallow,y,y,clean_audio,cough-shallow,,
aGEXEhp3mbUandZBtCuEooDQrK53,breathing-deep,y,y,clean_audio,breathing-deep,,
aGEXEhp3mbUandZBtCuEooDQrK53,counting-normal,y,y,clean_audio,counting-normal,,
aGEXEhp3mbUandZBtCuEooDQrK53,breathing-shallow,y,y,clean_audio,breathing-shallow,,
aGEXEhp3mbUandZBtCuEooDQrK53,vowel-a,y,y,clean_audio,vowel-a,,
aGEXEhp3mbUandZBtCuEooDQrK53,cough-heavy,y,y,clean_audio,cough-heavy,,
aGEXEhp3mbUandZBtCuEooDQrK53,counting-fast,y,y,clean_audio,counting-fast,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,vowel-o,y,y,clean_audio,vowel-o,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,vowel-e,y,y,clean_audio,vowel-e,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,cough-shallow,y,y,clean_audio,cough-shallow,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,breathing-deep,y,y,clean_audio,breathing-deep,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,counting-normal,y,y,clean_audio,counting-normal,,
tFFUbYL9nSNEyaBK3w9UAtATcgO2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
